iteration,operation,ns
1,1,7428860
1,2,3987005
1,3,2147120
1,4,223856
1,5,419369
1,6,1452382
1,7,448622
1,8,219669
1,9,273311
1,10,120370
1,11,109783
1,12,105058
1,13,307876
1,14,113867
1,15,121732
1,16,102668
1,17,118376
1,18,100813
1,19,99387
1,20,120077
1,21,105090
1,22,95293
1,23,94840
1,24,93773
1,25,17112976
1,26,157996
1,27,161371
1,28,116753
1,29,102313
1,30,1329538
1,31,109529
1,32,48113
1,33,37237
1,34,36162
1,35,257900
1,36,253016
1,37,105234
1,38,29476
1,39,27821
1,40,27016
1,41,26272
1,42,29186
1,43,25837
1,44,23196
1,45,30464
1,46,23289
1,47,135158
1,48,26318
1,49,29248
1,50,23553
1,51,22351
1,52,27273
1,53,25566
1,54,22837
1,55,22782
1,56,22565
1,57,24053
1,58,23134
1,59,24563
1,60,28058
1,61,93610
1,62,31051
1,63,23755
1,64,26504
1,65,21307
1,66,20901
1,67,21595
1,68,27105
1,69,21224
1,70,20915
1,71,24724
1,72,21068
1,73,23437
1,74,20621
1,75,21749
1,76,1108097
1,77,92531
1,78,35868
1,79,140652
1,80,47013
1,81,26920
1,82,851226
1,83,77751
1,84,26179
1,85,22782
1,86,22414
1,87,22159
1,88,21534
1,89,22310
1,90,23324
1,91,21012
1,92,21391
1,93,22895
1,94,23752
1,95,226860
1,96,46621
1,97,27273
1,98,722824
1,99,69734
1,100,32785
1,101,27091
1,102,452354
1,103,61378
1,104,25637
1,105,22332
1,106,21677
1,107,23095
1,108,31866
1,109,22056
1,110,21289
1,111,67398
1,112,350806
1,113,57658
1,114,25038
1,115,23650
1,116,21461
1,117,19874
1,118,245675
1,119,194316
1,120,973288
1,121,42862
1,122,21819
1,123,20810
1,124,21906
1,125,22604
1,126,20739
1,127,480856
1,128,69823
1,129,31789
1,130,25814
1,131,92890
1,132,30201
1,133,23931
1,134,17367
1,135,23414
1,136,18521
1,137,17213
1,138,17529
1,139,20788
1,140,20724
1,141,17371
1,142,17135
1,143,19474
1,144,17822
1,145,17324
1,146,18048
1,147,19197
1,148,20068
1,149,17558
1,150,1369042
1,151,77763
1,152,36603
1,153,24831
1,154,19324
1,155,18368
1,156,21806
1,157,18751
1,158,20597
1,159,19223
1,160,18125
1,161,18322
1,162,17876
1,163,18181
1,164,20373
1,165,17925
1,166,18411
1,167,17741
1,168,17907
1,169,18081
1,170,17646
1,171,17533
1,172,17643
1,173,18184
1,174,18479
1,175,20318
1,176,17923
1,177,17700
1,178,17954
1,179,20937
1,180,17725
1,181,272309
1,182,29455
1,183,20484
1,184,21394
1,185,17251
1,186,17049
1,187,92562
1,188,22033
1,189,23921
1,190,18834
1,191,17043
1,192,16583
1,193,21045
1,194,24591
1,195,20297
1,196,20948
1,197,18159
1,198,17752
1,199,17151
1,200,18593
1,201,942409
1,202,65894
1,203,21330
1,204,16631
1,205,19759
1,206,531528
1,207,61506
1,208,31766
1,209,21406
1,210,23237
1,211,17847
1,212,20672
1,213,19017
1,214,19291
1,215,21575
1,216,17315
1,217,18645
1,218,15899
1,219,133053
1,220,27628
1,221,49681
1,222,82721
1,223,24948
1,224,17825
1,225,22024
1,226,16329
1,227,16164
1,228,15749
1,229,20264
1,230,16581
1,231,16182
1,232,15854
1,233,15517
1,234,17760
1,235,17253
1,236,19474
1,237,16590
1,238,16265
1,239,15623
1,240,15900
1,241,16253
1,242,18775
1,243,21818
1,244,16340
1,245,16096
1,246,16204
1,247,18039
1,248,16538
1,249,17211
1,250,16297
1,251,18168
1,252,15981
1,253,23131
1,254,17734
1,255,67917
1,256,65640
1,257,25612
1,258,16170
1,259,20896
1,260,71949
1,261,21715
1,262,16470
1,263,15992
1,264,23704
1,265,16758
1,266,15866
1,267,18626
1,268,16361
1,269,15714
1,270,15889
1,271,18458
1,272,17015
1,273,16274
1,274,15662
1,275,18348
1,276,15938
1,277,15649
1,278,660758
1,279,76176
1,280,26864
1,281,28046
1,282,78867
1,283,94850
1,284,94479
1,285,102265
1,286,48485
1,287,62283
1,288,65592
1,289,57674
1,290,113808
1,291,90896
1,292,73054
1,293,92333
1,294,112560
1,295,148528
1,296,1725098
1,297,173160
1,298,22603
1,299,16400
1,300,13605
2,1,857734
2,2,101896
2,3,25398
2,4,18585
2,5,69033
2,6,18396
2,7,17788
2,8,18148
2,9,17332
2,10,16802
2,11,17248
2,12,18565
2,13,57569
2,14,35692
2,15,19081
2,16,17483
2,17,21246
2,18,17631
2,19,17244
2,20,17363
2,21,20098
2,22,17078
2,23,17468
2,24,17877
2,25,56816
2,26,22024
2,27,33311
2,28,22058
2,29,17226
2,30,17226
2,31,16493
2,32,16912
2,33,16744
2,34,16602
2,35,16967
2,36,16998
2,37,16886
2,38,18712
2,39,18390
2,40,21971
2,41,17919
2,42,18698
2,43,17781
2,44,18947
2,45,21965
2,46,18059
2,47,21554
2,48,17972
2,49,91354
2,50,24869
2,51,18639
2,52,17573
2,53,18184
2,54,18793
2,55,17937
2,56,16767
2,57,17432
2,58,17048
2,59,16826
2,60,18880
2,61,18618
2,62,18550
2,63,19157
2,64,18817
2,65,18174
2,66,18136
2,67,17850
2,68,18287
2,69,31823
2,70,20362
2,71,107682
2,72,38744
2,73,29965
2,74,24623
2,75,43834
2,76,22900
2,77,21084
2,78,21486
2,79,886702
2,80,72858
2,81,33783
2,82,23616
2,83,23658
2,84,18198
2,85,17746
2,86,19211
2,87,19941
2,88,17657
2,89,20478
2,90,18263
2,91,18639
2,92,18033
